"","parameter","fraction","units","class","class_type","trout_class","spatial_extent","sampling_period","sampling_period_units","type","use","water_type","standard_type","narrative","wqs_threshold","wqs_threshold_formula","wqs_threshold_x_column","wqs_threshold_y_column","statistic","min_n","block","direction","threshold","threshold_units","summarize_rows","summarize_rows_operator","wqs_75p_threshold_formula","wqs_75p_threshold"
"95","ammonia","total","ug/l","aa-special(t)","fresh","trout","nys","january-december","months","aquatic_chronic","fishing","pond","water_quality_standard","Standard is based on pH and temperature","thresh_total_ammonia","thresh_total_ammonia","result_numeric_ph","result_numeric_temperature","none",1,"single","<=",NA,"mg/l",FALSE,NA,NA,NA
"96","ammonia","total","ug/l","aa-special(t)","fresh","trout","great_lakes","january-december","months","aquatic_chronic","fishing","pond","water_quality_standard","Standard is based on pH and temperature","thresh_total_ammonia","thresh_total_ammonia","result_numeric_ph","result_numeric_temperature","none",1,"single","<=",NA,"mg/l",FALSE,NA,NA,NA
"97","ammonia","total","ug/l","c(ts)","fresh","trout_spawning","nys","january-december","months","aquatic_chronic","fishing","flow","water_quality_standard","Standard is based on pH and temperature","thresh_total_ammonia","thresh_total_ammonia","result_numeric_ph","result_numeric_temperature","none",1,"single","<=",NA,"mg/l",FALSE,NA,NA,NA
"98","ammonia","total","ug/l","c(ts)","fresh","trout_spawning","great_lakes","january-december","months","aquatic_chronic","fishing","flow","water_quality_standard","Standard is based on pH and temperature","thresh_total_ammonia","thresh_total_ammonia","result_numeric_ph","result_numeric_temperature","none",1,"single","<=",NA,"mg/l",FALSE,NA,NA,NA
"99","ammonia","total","ug/l","b(ts)","fresh","trout_spawning","nys","january-december","months","aquatic_chronic","fishing","flow","water_quality_standard","Standard is based on pH and temperature","thresh_total_ammonia","thresh_total_ammonia","result_numeric_ph","result_numeric_temperature","none",1,"single","<=",NA,"mg/l",FALSE,NA,NA,NA
"100","ammonia","total","ug/l","b(ts)","fresh","trout_spawning","great_lakes","january-december","months","aquatic_chronic","fishing","flow","water_quality_standard","Standard is based on pH and temperature","thresh_total_ammonia","thresh_total_ammonia","result_numeric_ph","result_numeric_temperature","none",1,"single","<=",NA,"mg/l",FALSE,NA,NA,NA
"101","ammonia","total","ug/l","a(ts)","fresh","trout_spawning","nys","january-december","months","aquatic_chronic","fishing","flow","water_quality_standard","Standard is based on pH and temperature","thresh_total_ammonia","thresh_total_ammonia","result_numeric_ph","result_numeric_temperature","none",1,"single","<=",NA,"mg/l",FALSE,NA,NA,NA
"102","ammonia","total","ug/l","a(ts)","fresh","trout_spawning","great_lakes","january-december","months","aquatic_chronic","fishing","flow","water_quality_standard","Standard is based on pH and temperature","thresh_total_ammonia","thresh_total_ammonia","result_numeric_ph","result_numeric_temperature","none",1,"single","<=",NA,"mg/l",FALSE,NA,NA,NA
"103","ammonia","total","ug/l","a-special(ts)","fresh","trout_spawning","nys","january-december","months","aquatic_chronic","fishing","flow","water_quality_standard","Standard is based on pH and temperature","thresh_total_ammonia","thresh_total_ammonia","result_numeric_ph","result_numeric_temperature","none",1,"single","<=",NA,"mg/l",FALSE,NA,NA,NA
"104","ammonia","total","ug/l","a-special(ts)","fresh","trout_spawning","great_lakes","january-december","months","aquatic_chronic","fishing","flow","water_quality_standard","Standard is based on pH and temperature","thresh_total_ammonia","thresh_total_ammonia","result_numeric_ph","result_numeric_temperature","none",1,"single","<=",NA,"mg/l",FALSE,NA,NA,NA
"105","ammonia","total","ug/l","aa(ts)","fresh","trout_spawning","nys","january-december","months","aquatic_chronic","fishing","flow","water_quality_standard","Standard is based on pH and temperature","thresh_total_ammonia","thresh_total_ammonia","result_numeric_ph","result_numeric_temperature","none",1,"single","<=",NA,"mg/l",FALSE,NA,NA,NA
"106","ammonia","total","ug/l","aa(ts)","fresh","trout_spawning","great_lakes","january-december","months","aquatic_chronic","fishing","flow","water_quality_standard","Standard is based on pH and temperature","thresh_total_ammonia","thresh_total_ammonia","result_numeric_ph","result_numeric_temperature","none",1,"single","<=",NA,"mg/l",FALSE,NA,NA,NA
"107","ammonia","total","ug/l","aa-special(ts)","fresh","trout_spawning","nys","january-december","months","aquatic_chronic","fishing","flow","water_quality_standard","Standard is based on pH and temperature","thresh_total_ammonia","thresh_total_ammonia","result_numeric_ph","result_numeric_temperature","none",1,"single","<=",NA,"mg/l",FALSE,NA,NA,NA
"108","ammonia","total","ug/l","aa-special(ts)","fresh","trout_spawning","great_lakes","january-december","months","aquatic_chronic","fishing","flow","water_quality_standard","Standard is based on pH and temperature","thresh_total_ammonia","thresh_total_ammonia","result_numeric_ph","result_numeric_temperature","none",1,"single","<=",NA,"mg/l",FALSE,NA,NA,NA
"109","ammonia","total","ug/l","c(ts)","fresh","trout_spawning","nys","january-december","months","aquatic_chronic","fishing","pond","water_quality_standard","Standard is based on pH and temperature","thresh_total_ammonia","thresh_total_ammonia","result_numeric_ph","result_numeric_temperature","none",1,"single","<=",NA,"mg/l",FALSE,NA,NA,NA
"110","ammonia","total","ug/l","c(ts)","fresh","trout_spawning","great_lakes","january-december","months","aquatic_chronic","fishing","pond","water_quality_standard","Standard is based on pH and temperature","thresh_total_ammonia","thresh_total_ammonia","result_numeric_ph","result_numeric_temperature","none",1,"single","<=",NA,"mg/l",FALSE,NA,NA,NA
"111","ammonia","total","ug/l","b(ts)","fresh","trout_spawning","nys","january-december","months","aquatic_chronic","fishing","pond","water_quality_standard","Standard is based on pH and temperature","thresh_total_ammonia","thresh_total_ammonia","result_numeric_ph","result_numeric_temperature","none",1,"single","<=",NA,"mg/l",FALSE,NA,NA,NA
"112","ammonia","total","ug/l","b(ts)","fresh","trout_spawning","great_lakes","january-december","months","aquatic_chronic","fishing","pond","water_quality_standard","Standard is based on pH and temperature","thresh_total_ammonia","thresh_total_ammonia","result_numeric_ph","result_numeric_temperature","none",1,"single","<=",NA,"mg/l",FALSE,NA,NA,NA
"113","ammonia","total","ug/l","a(ts)","fresh","trout_spawning","nys","january-december","months","aquatic_chronic","fishing","pond","water_quality_standard","Standard is based on pH and temperature","thresh_total_ammonia","thresh_total_ammonia","result_numeric_ph","result_numeric_temperature","none",1,"single","<=",NA,"mg/l",FALSE,NA,NA,NA
"114","ammonia","total","ug/l","a(ts)","fresh","trout_spawning","great_lakes","january-december","months","aquatic_chronic","fishing","pond","water_quality_standard","Standard is based on pH and temperature","thresh_total_ammonia","thresh_total_ammonia","result_numeric_ph","result_numeric_temperature","none",1,"single","<=",NA,"mg/l",FALSE,NA,NA,NA
"115","ammonia","total","ug/l","a-special(ts)","fresh","trout_spawning","nys","january-december","months","aquatic_chronic","fishing","pond","water_quality_standard","Standard is based on pH and temperature","thresh_total_ammonia","thresh_total_ammonia","result_numeric_ph","result_numeric_temperature","none",1,"single","<=",NA,"mg/l",FALSE,NA,NA,NA
"116","ammonia","total","ug/l","a-special(ts)","fresh","trout_spawning","great_lakes","january-december","months","aquatic_chronic","fishing","pond","water_quality_standard","Standard is based on pH and temperature","thresh_total_ammonia","thresh_total_ammonia","result_numeric_ph","result_numeric_temperature","none",1,"single","<=",NA,"mg/l",FALSE,NA,NA,NA
"117","ammonia","total","ug/l","aa(ts)","fresh","trout_spawning","nys","january-december","months","aquatic_chronic","fishing","pond","water_quality_standard","Standard is based on pH and temperature","thresh_total_ammonia","thresh_total_ammonia","result_numeric_ph","result_numeric_temperature","none",1,"single","<=",NA,"mg/l",FALSE,NA,NA,NA
"118","ammonia","total","ug/l","aa(ts)","fresh","trout_spawning","great_lakes","january-december","months","aquatic_chronic","fishing","pond","water_quality_standard","Standard is based on pH and temperature","thresh_total_ammonia","thresh_total_ammonia","result_numeric_ph","result_numeric_temperature","none",1,"single","<=",NA,"mg/l",FALSE,NA,NA,NA
"119","ammonia","total","ug/l","aa-special(ts)","fresh","trout_spawning","nys","january-december","months","aquatic_chronic","fishing","pond","water_quality_standard","Standard is based on pH and temperature","thresh_total_ammonia","thresh_total_ammonia","result_numeric_ph","result_numeric_temperature","none",1,"single","<=",NA,"mg/l",FALSE,NA,NA,NA
"120","ammonia","total","ug/l","aa-special(ts)","fresh","trout_spawning","great_lakes","january-december","months","aquatic_chronic","fishing","pond","water_quality_standard","Standard is based on pH and temperature","thresh_total_ammonia","thresh_total_ammonia","result_numeric_ph","result_numeric_temperature","none",1,"single","<=",NA,"mg/l",FALSE,NA,NA,NA
"121","ammonia","total","ug/l","d","fresh","none","nys","january-december","months","aquatic_acute","fishing","flow","water_quality_standard","Standard is based on pH and temperature","thresh_total_ammonia","thresh_total_ammonia","result_numeric_ph","result_numeric_temperature","none",1,"single","<=",NA,"mg/l",FALSE,NA,NA,NA
"122","ammonia","total","ug/l","d","fresh","none","great_lakes","january-december","months","aquatic_acute","fishing","flow","water_quality_standard","Standard is based on pH and temperature","thresh_total_ammonia","thresh_total_ammonia","result_numeric_ph","result_numeric_temperature","none",1,"single","<=",NA,"mg/l",FALSE,NA,NA,NA
"123","ammonia","total","ug/l","d","fresh","none","nys","january-december","months","aquatic_acute","fishing","pond","water_quality_standard","Standard is based on pH and temperature","thresh_total_ammonia","thresh_total_ammonia","result_numeric_ph","result_numeric_temperature","none",1,"single","<=",NA,"mg/l",FALSE,NA,NA,NA
"124","ammonia","total","ug/l","d","fresh","none","great_lakes","january-december","months","aquatic_acute","fishing","pond","water_quality_standard","Standard is based on pH and temperature","thresh_total_ammonia","thresh_total_ammonia","result_numeric_ph","result_numeric_temperature","none",1,"single","<=",NA,"mg/l",FALSE,NA,NA,NA
"125","ammonia","total","ug/l","sd","saline","none","nys","january-december","months","aquatic_acute","fishing","flow","water_quality_standard","Applies to un-ionized ammonia as NH3; 230 ug/L","none",NA,"none","none","none",1,"single","<=",230,"ug/l",FALSE,NA,NA,NA
"126","ammonia","total","ug/l","sd","saline","none","great_lakes","january-december","months","aquatic_acute","fishing","flow","water_quality_standard","Applies to un-ionized ammonia as NH3; 230 ug/L","none",NA,"none","none","none",1,"single","<=",230,"ug/l",FALSE,NA,NA,NA
"127","ammonia","total","ug/l","sc","saline","none","nys","january-december","months","aquatic_acute","fishing","flow","water_quality_standard","Applies to un-ionized ammonia as NH3; 230 ug/L","none",NA,"none","none","none",1,"single","<=",230,"ug/l",FALSE,NA,NA,NA
"128","ammonia","total","ug/l","sc","saline","none","great_lakes","january-december","months","aquatic_acute","fishing","flow","water_quality_standard","Applies to un-ionized ammonia as NH3; 230 ug/L","none",NA,"none","none","none",1,"single","<=",230,"ug/l",FALSE,NA,NA,NA
"129","ammonia","total","ug/l","i","saline","none","nys","january-december","months","aquatic_acute","fishing","flow","water_quality_standard","Applies to un-ionized ammonia as NH3; 230 ug/L","none",NA,"none","none","none",1,"single","<=",230,"ug/l",FALSE,NA,NA,NA
"130","ammonia","total","ug/l","i","saline","none","great_lakes","january-december","months","aquatic_acute","fishing","flow","water_quality_standard","Applies to un-ionized ammonia as NH3; 230 ug/L","none",NA,"none","none","none",1,"single","<=",230,"ug/l",FALSE,NA,NA,NA
"131","ammonia","total","ug/l","sb","saline","none","nys","january-december","months","aquatic_acute","fishing","flow","water_quality_standard","Applies to un-ionized ammonia as NH3; 230 ug/L","none",NA,"none","none","none",1,"single","<=",230,"ug/l",FALSE,NA,NA,NA
"132","ammonia","total","ug/l","sb","saline","none","great_lakes","january-december","months","aquatic_acute","fishing","flow","water_quality_standard","Applies to un-ionized ammonia as NH3; 230 ug/L","none",NA,"none","none","none",1,"single","<=",230,"ug/l",FALSE,NA,NA,NA
"133","ammonia","total","ug/l","sa","saline","none","nys","january-december","months","aquatic_acute","fishing","flow","water_quality_standard","Applies to un-ionized ammonia as NH3; 230 ug/L","none",NA,"none","none","none",1,"single","<=",230,"ug/l",FALSE,NA,NA,NA
"134","ammonia","total","ug/l","sa","saline","none","great_lakes","january-december","months","aquatic_acute","fishing","flow","water_quality_standard","Applies to un-ionized ammonia as NH3; 230 ug/L","none",NA,"none","none","none",1,"single","<=",230,"ug/l",FALSE,NA,NA,NA
"135","ammonia","total","ug/l","sc","saline","none","nys","january-december","months","aquatic_chronic","fishing","flow","water_quality_standard","Applies to un-ionized ammonia as NH3. 35 ug/L","none",NA,"none","none","none",1,"single","<=",35,"ug/l",FALSE,NA,NA,NA
"136","ammonia","total","ug/l","sc","saline","none","great_lakes","january-december","months","aquatic_chronic","fishing","flow","water_quality_standard","Applies to un-ionized ammonia as NH3. 35 ug/L","none",NA,"none","none","none",1,"single","<=",35,"ug/l",FALSE,NA,NA,NA
"137","ammonia","total","ug/l","i","saline","none","nys","january-december","months","aquatic_chronic","fishing","flow","water_quality_standard","Applies to un-ionized ammonia as NH3. 35 ug/L","none",NA,"none","none","none",1,"single","<=",35,"ug/l",FALSE,NA,NA,NA
"138","ammonia","total","ug/l","i","saline","none","great_lakes","january-december","months","aquatic_chronic","fishing","flow","water_quality_standard","Applies to un-ionized ammonia as NH3. 35 ug/L","none",NA,"none","none","none",1,"single","<=",35,"ug/l",FALSE,NA,NA,NA
"139","ammonia","total","ug/l","sb","saline","none","nys","january-december","months","aquatic_chronic","fishing","flow","water_quality_standard","Applies to un-ionized ammonia as NH3. 35 ug/L","none",NA,"none","none","none",1,"single","<=",35,"ug/l",FALSE,NA,NA,NA
"140","ammonia","total","ug/l","sb","saline","none","great_lakes","january-december","months","aquatic_chronic","fishing","flow","water_quality_standard","Applies to un-ionized ammonia as NH3. 35 ug/L","none",NA,"none","none","none",1,"single","<=",35,"ug/l",FALSE,NA,NA,NA
"141","ammonia","total","ug/l","sa","saline","none","nys","january-december","months","aquatic_chronic","fishing","flow","water_quality_standard","Applies to un-ionized ammonia as NH3. 35 ug/L","none",NA,"none","none","none",1,"single","<=",35,"ug/l",FALSE,NA,NA,NA
"142","ammonia","total","ug/l","sa","saline","none","great_lakes","january-december","months","aquatic_chronic","fishing","flow","water_quality_standard","Applies to un-ionized ammonia as NH3. 35 ug/L","none",NA,"none","none","none",1,"single","<=",35,"ug/l",FALSE,NA,NA,NA
"143","arsenic","total","ug/l","a","fresh","all","nys","january-december","months","health_water-supply","source of water supply","flow","water_quality_standard","50 ug/L","none",NA,"none","none","none",1,"single","<=",50,"ug/l",FALSE,NA,NA,0.853
"144","arsenic","total","ug/l","a(t)","fresh","all","nys","january-december","months","health_water-supply","source of water supply","flow","water_quality_standard","50 ug/L","none",NA,"none","none","none",1,"single","<=",50,"ug/l",FALSE,NA,NA,0.853
